n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ts_mult,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
2958,NONE,NONE,1,-1,"(1, 0)",251.18798917392814,373.1779978333746,-0.00018227511823261993,250.9266318175051,14341.399898698013,268.8823469312145,252.51988681022388
2959,NONE,NONE,1,-1,"(1, 0)",251.42137059024606,374.9148403889324,0.0009286792160043873,251.1724176984227,40015.726666658134,256.30106528998147,251.78833620749478
2960,NONE,NONE,1,-1,"(1, 0)",251.5902984917346,376.17604465472067,0.0006716659601461435,251.34465504183314,59106.03852719595,264.5550143287024,252.5646238939877
2961,NONE,NONE,1,-1,"(1, 0)",251.45309671592753,375.15144711781045,-0.0005454868526901843,251.20772282932103,57978.76483398895,265.5604800838113,252.5138744459603
2962,NONE,NONE,1,-1,"(1, 0)",251.25782680761117,373.6970585646508,-0.0007768676151633394,251.01523545958005,45059.42252164919,239.10918831823284,250.3436232157609
2963,NONE,NONE,1,-1,"(1, 0)",251.3459129036469,374.3525725436303,0.0003505190669220937,251.101908467775,33887.45168485451,253.52720092950497,251.510000631483
2964,NONE,NONE,1,-1,"(1, 0)",251.6063191551756,376.29582982546043,0.0010355109618734688,251.3446717502703,9590.77035176147,271.9123816218895,253.13226488104257
2965,NONE,NONE,1,-1,"(1, 0)",251.65171175396566,376.6353922423148,0.00018039493112955907,251.3922832464783,24674.782803335882,277.5387022525948,253.5966982439911
2966,NONE,NONE,1,-1,"(1, 0)",251.43789857926217,375.0380877307973,-0.0008500004102059333,251.17030037440531,51829.79292721349,239.82594288222424,250.56470698684544
2967,NONE,NONE,1,-1,"(1, 0)",251.3356694372128,374.27629608024614,-0.0004066607712156802,251.0780119911663,8388.327440105772,235.4273145217701,250.13891221436157
2968,NONE,NONE,1,-1,"(1, 0)",251.53797290132684,375.78502306376066,0.0008045896940906287,251.26993028230274,3240.7510691827933,270.1594445769394,252.9377064042599
2969,NONE,NONE,1,-1,"(1, 0)",251.7510608321879,377.37943517182737,0.000846781587959663,251.4723072607273,1278.6277706124722,238.91643163095696,250.7871276501102
2970,NONE,NONE,1,-1,"(1, 0)",251.66278564256595,376.7182684015099,-0.0003507062475334052,251.3826372901357,1760.3802401745068,245.01817106885986,251.16357284691404
2971,NONE,NONE,1,-1,"(1, 0)",251.44288354062277,375.0752663844299,-0.0008741786444348885,251.1698170826362,976.1746725369383,247.16621612535425,251.12129464613008
2972,NONE,NONE,1,-1,"(1, 0)",251.47208385642523,375.29310632041,0.00011612426643979994,251.19831476094828,631.9926993540346,254.6068613641618,251.7077796625569
2973,NONE,NONE,1,-1,"(1, 0)",251.7334726590087,377.24762862692495,0.0010388948321766052,251.47407948823243,1827.9592780927992,248.7280703569446,251.50773887521245
2974,NONE,NONE,1,-1,"(1, 0)",251.8384086978153,378.03456985111626,0.0004167668776214083,251.57974845769726,2128.2176129549207,274.58324249435975,253.54604632099264
2975,NONE,NONE,1,-1,"(1, 0)",251.64748301877364,376.6037485511074,-0.0007584152459259633,251.39299309636317,1433.9100051346618,247.35063071308002,251.32463899707318
2976,NONE,NONE,1,-1,"(1, 0)",251.4948158067492,375.4627610712048,-0.0006068550271606127,251.2370631116196,2189.267712317594,247.5768050891963,251.20025734981195
2977,NONE,NONE,1,-1,"(1, 0)",251.6538918215618,376.65170655297214,0.0006323220857020435,251.40080095588797,3888.7074773635777,237.8330885808761,250.61549213912508
2978,NONE,NONE,1,-1,"(1, 0)",251.9002011027492,378.4985803143205,0.0009782833832247418,251.6612085044609,11714.643084177567,252.87734945276492,251.97354549299575
2979,NONE,NONE,1,-1,"(1, 0)",251.8686789329616,378.2618176841499,-0.00012514536359030883,251.63102070912632,5352.065544193757,247.98249462175536,251.57694688318742
2980,NONE,NONE,1,-1,"(1, 0)",251.63822561278934,376.5344826626648,-0.0009153929536373324,251.3779899930688,34795.148382681626,247.96246854815303,251.36203742526348
2981,NONE,NONE,1,-1,"(1, 0)",251.6063724049566,376.29622802052734,-0.00012659135537958888,251.34731318617222,17634.703059387106,263.70119141609354,252.51526518017636
2982,NONE,NONE,1,-1,"(1, 0)",251.85374519123866,378.1496919031645,0.000982690773482112,251.5666320959076,2106.0287483665834,246.7636872858797,251.471616872863
2983,NONE,NONE,1,-1,"(1, 0)",252.01436276955172,379.35703957945645,0.0006375382018258226,251.72794146371967,2336.178710473937,250.6685799500589,251.91339457267432
2984,NONE,NONE,1,-1,"(1, 0)",251.85983620775784,378.19542136871655,-0.0006133537575527977,251.5859471103042,513.6726391296704,254.90207862839839,252.08822238472794
2985,NONE,NONE,1,-1,"(1, 0)",251.66599892676516,376.7423191122383,-0.000769919940716101,251.3944660290739,416.2301614224605,238.78065678332928,250.69792990302196
2986,NONE,NONE,1,-1,"(1, 0)",251.77206235841243,377.5368697922566,0.00042135643437744055,251.4983310598332,287.1011575377933,246.05981887829248,251.34308528024943
2987,NONE,NONE,1,-1,"(1, 0)",252.0383282785461,379.5374502063099,0.0010570085487434967,251.7515285489899,115.92328092897343,248.03429239144026,251.73795154896206
2988,NONE,NONE,1,-1,"(1, 0)",252.06807283157707,379.7614605148233,0.00011800902745916016,251.7787606386579,23.945258389900353,250.73182299876885,251.96784121464677
2989,NONE,NONE,1,-1,"(1, 0)",251.84216427894503,378.06275820111983,-0.000896622259797726,251.570268238425,5.6784324774255435,252.9516441264036,251.92546061312237
2990,NONE,NONE,1,-1,"(1, 0)",251.75080145790122,377.37749114188364,-0.00036284391666400177,251.47823588287474,6.6557862809170665,238.55513864088581,250.75975215259484
2991,NONE,NONE,1,-1,"(1, 0)",251.96965303503742,379.0206513010313,0.0008689406552967321,251.7081382620182,17.6752264424829,255.05625364418748,252.2012682649818
2992,NONE,NONE,1,-1,"(1, 0)",252.1785484770779,380.59439392501514,0.0008287065325985554,251.9191989189333,21.949139405783136,255.46152685355463,252.42469561772685
2993,NONE,NONE,1,-1,"(1, 0)",252.07202817519186,379.7912567161442,-0.00042248956531786567,251.8064981820846,67.1002568778347,241.83037144147684,251.3038172601928
2994,NONE,NONE,1,-1,"(1, 0)",251.84906839233727,378.114582947725,-0.0008848996357655061,251.57629447871807,126.5302441319104,247.03594800521557,251.4877240249288
2995,NONE,NONE,1,-1,"(1, 0)",251.8953596884867,378.46220880727367,0.00018378881710352682,251.6191685495364,31.944971085016633,246.6140455693248,251.4989386039089
2996,NONE,NONE,1,-1,"(1, 0)",252.1667549565372,380.5054068160524,0.001076832741007624,251.85849771259294,3.4919785462348574,248.64467668930507,251.90266852606732
2997,NONE,NONE,1,-1,"(1, 0)",252.2586027745081,381.1988776818777,0.0003641681274671358,251.9482854596833,2.3383515819199503,251.25817557238923,252.18361777040394
2998,NONE,NONE,1,-1,"(1, 0)",252.05244343250263,379.6437401834071,-0.0008175880938558495,251.74689948758228,1.542539735512862,237.19600193104355,250.93799802497043
2999,NONE,NONE,1,-1,"(1, 0)",251.90682584310804,378.54835373055266,-0.0005778942955308127,251.60402281470624,1.1044890523611335,249.74426803287804,251.74450933022922
3000,NONE,NONE,1,-1,"(1, 0)",252.08405112434465,379.8818388923263,0.000703287684919184,251.79020528621083,2.9424418894132707,252.7365316441875,252.1329903500801
3001,NONE,NONE,1,-1,"(1, 0)",252.3306497295035,381.7435550593481,0.00097776145059795,252.02462974759453,1.1831568619018633,249.85474054310967,252.14512593478628
3002,NONE,NONE,1,-1,"(1, 0)",252.2810697045304,381.36866166722695,-0.00019650762446911266,251.97482755748575,1.3175647337281584,236.28474739524552,251.08220438858135
3003,NONE,NONE,1,-1,"(1, 0)",252.0431436492114,379.5737082499501,-0.0009435441197177681,251.72650261013325,3.082143411965282,255.78821226470367,252.32408767726338
3004,NONE,NONE,1,-1,"(1, 0)",252.0264204639899,379.447800457959,-6.635268787590822e-05,251.71029885254936,1.7529693684182017,285.7410687699969,254.55576200103573
3005,NONE,NONE,1,-1,"(1, 0)",252.28743335497444,381.41676316159123,0.0010351209363524923,251.94674494558348,0.3027299418745337,269.9920054727167,253.61429221977454
3006,NONE,NONE,1,-1,"(1, 0)",252.43839889381317,382.55930400977184,0.0005982081109979095,252.09238503994487,0.1593829806750851,246.1174517564569,251.96496248351846
3007,NONE,NONE,1,-1,"(1, 0)",252.26636385198682,381.25752178842043,-0.0006817254806678507,251.90940927788748,0.5451814100941321,248.2770087234488,251.967358980035
3008,NONE,NONE,1,-1,"(1, 0)",252.07522871804522,379.815368258168,-0.0007579590734060393,251.73626847056616,0.09406495629166226,256.5178193242241,252.40845637360152
3009,NONE,NONE,1,-1,"(1, 0)",252.1999647975665,380.7560317035393,0.000494714329276009,251.85563757135316,0.04275569235279414,246.92308568050294,251.804355001148
3010,NONE,NONE,1,-1,"(1, 0)",252.47109741322947,382.8071340533632,0.0010744925241451884,252.11565276038056,0.020216026550239838,254.68045133668033,252.6365557057588
3011,NONE,NONE,1,-1,"(1, 0)",252.48409577407145,382.9056874659923,5.148322473049362e-05,252.12884950331227,0.027719909129530797,257.4006255644376,252.85227523872024
3012,NONE,NONE,1,-1,"(1, 0)",252.24664940145075,381.10856994746206,-0.0009408834013269941,251.8968661157212,0.018394268449488216,254.03264087901618,252.3805211357122
3013,NONE,NONE,1,-1,"(1, 0)",252.16747462220664,380.51083652151453,-0.0003139276880780595,251.8118249288863,0.0767926718320336,274.6220849661112,253.8511228888739
3014,NONE,NONE,1,-1,"(1, 0)",252.40285002599478,382.2900161260842,0.0009329736980690624,252.04137709835527,0.049427691955367045,251.94610211259612,252.36863497188804
3015,NONE,NONE,1,-1,"(1, 0)",252.60621487410646,383.8325845176249,0.0008053909255854922,252.2449616118333,0.051876515450454755,253.077213451626,252.64146904275694
3016,NONE,NONE,1,-1,"(1, 0)",252.48093814473896,382.8817444927718,-0.0004960598628879788,252.1104341724986,0.21572456843151178,265.57273281030433,253.46134311313986
3017,NONE,NONE,1,-1,"(1, 0)",252.2560565520542,381.17963953623996,-0.0008910843069867045,251.88945470676822,0.15952521507262113,262.4484624949445,253.02001550309657
3018,NONE,NONE,1,-1,"(1, 0)",252.32040716084927,381.66608295762444,0.00025506781933683817,251.94952234784628,0.04651926331549668,246.1255582919844,251.85619848552787
3019,NONE,NONE,1,-1,"(1, 0)",252.60106134880866,383.7934324677566,0.0011116747231641332,252.2480421792113,0.15972486415565323,259.75859618013317,253.13681262315276
3020,NONE,NONE,1,-1,"(1, 0)",252.67854633291265,384.38243391064594,0.0003067014125778395,252.31965720290484,0.03909734069302785,259.17448038358583,253.16462677926572
3021,NONE,NONE,1,-1,"(1, 0)",252.45739457799735,382.70326129790794,-0.0008756128841129154,252.0972083819753,0.044843755777845426,243.52286160106743,251.78825198671512
3022,NONE,NONE,1,-1,"(1, 0)",252.32019818499458,381.6645024500332,-0.0005435914681955022,251.96522253934592,0.022429182746123207,233.32888210908703,250.89708986284953
3023,NONE,NONE,1,-1,"(1, 0)",252.5158849438398,383.14679808651255,0.0007752487398810143,252.15385887008563,0.011656205156418312,252.35178052401434,252.50359736016424
3024,NONE,NONE,1,-1,"(1, 0)",252.76152132647667,385.0139691995673,0.0009722833395649267,252.39619784351683,0.009298825076443416,259.6502663766416,253.27682598057524
3025,NONE,NONE,1,-1,"(1, 0)",252.69306775508034,384.4928987934721,-0.0002708594334428097,252.32919677390495,0.006392714501032631,252.0839252389086,252.64748920572694
3026,NONE,NONE,1,-1,"(1, 0)",252.4485975703478,382.6365884855294,-0.0009679272988170802,252.1060899209113,0.0012536953865853254,260.5503396004483,253.0553902904287
3027,NONE,NONE,1,-1,"(1, 0)",252.4481930064177,382.63352250561576,-1.6025609099965985e-06,252.10567131251156,0.0024819643433257824,264.4639144960485,253.34813082024885
3028,NONE,NONE,1,-1,"(1, 0)",252.72239602929122,384.7160772751809,0.0010855859614704248,252.38005835570596,0.002581859559887588,243.07657009772052,252.00073940322676
3029,NONE,NONE,1,-1,"(1, 0)",252.86233304446466,385.7823791421709,0.0005535650532929527,252.52112452960338,0.003087721038401919,237.63712451331466,251.7238828842343
3030,NONE,NONE,1,-1,"(1, 0)",252.67269126426464,384.33790141527686,-0.0007502617226374113,252.34157688674068,0.0011550261842974425,241.1556937478138,251.8108726290992
3031,NONE,NONE,1,-1,"(1, 0)",252.4855964671776,382.9170670096141,-0.0007407373497998551,252.15069469499616,0.0017360241508407104,238.485921455124,251.4372224239158
3032,NONE,NONE,1,-1,"(1, 0)",252.62964297212653,384.0106113249808,0.0005703510708316905,252.29186841875844,0.001221155114040503,250.55932339691515,252.47469425185201
3033,NONE,NONE,1,-1,"(1, 0)",252.90455685648885,386.10458299563345,0.0010876174611150293,252.58697484785563,0.0050329052774476975,269.0145597970683,254.10896554189677
3034,NONE,NONE,1,-1,"(1, 0)",252.89973174720473,386.0677523875737,-1.907895758494076e-05,252.58173251986204,0.026488884960397103,237.2794084447453,251.73190998674724
3035,NONE,NONE,1,-1,"(1, 0)",252.65140608411102,384.17604531480237,-0.0009823959021458043,252.32336664601294,0.058286830543772185,257.8919645560006,253.04359089081882
3036,NONE,NONE,1,-1,"(1, 0)",252.58576061935653,383.67720951756644,-0.0002598600002141977,252.25494113111196,0.13316308198491145,262.6766622950417,253.34112416955173
3037,NONE,NONE,1,-1,"(1, 0)",252.83754247248575,385.59330608712753,0.0009963207965153326,252.49122903598965,0.04264279187578005,267.2105266843283,253.912373764336
3038,NONE,NONE,1,-1,"(1, 0)",253.0339811434796,387.09354268356446,0.0007766346659063711,252.6834917646883,0.02928920680333884,259.99930702789317,253.55445330507325
3039,NONE,NONE,1,-1,"(1, 0)",252.88950747352843,385.9897186312222,-0.0005711285486001989,252.54618670052375,0.01174180830418532,257.30294144980735,253.219482245207
3040,NONE,NONE,1,-1,"(1, 0)",252.66392548476162,384.27123834353813,-0.0008924160693284431,252.2868391228489,0.2050807443620847,252.94503973457765,252.68496203564365
3041,NONE,NONE,1,-1,"(1, 0)",252.74726757029103,384.90542268696663,0.0003297991315983794,252.3678883687866,0.12535216415463357,242.77743803361946,252.00144387465494
3042,NONE,NONE,1,-1,"(1, 0)",253.0363325279786,387.11152885816085,0.001143038204893212,252.63806613198057,0.037490391871072545,243.9106247121394,252.354435827868
3043,NONE,NONE,1,-1,"(1, 0)",253.09817598407415,387.58482096895216,0.00024437557749267663,252.69671515454417,0.014527810564424844,251.27341686556088,252.96185853803988
3044,NONE,NONE,1,-1,"(1, 0)",252.86237245983045,385.78267981483606,-0.0009321024812759438,252.45332105706234,0.02752472316880424,262.56367063673724,253.5877774826762
3045,NONE,NONE,1,-1,"(1, 0)",252.73501251767175,384.81211645971143,-0.0005037998559196417,252.3283994476598,0.019738270005992938,274.37864445289335,254.35420933893516
3046,NONE,NONE,1,-1,"(1, 0)",252.94939134908822,386.4469442016188,0.0008478760373868314,252.55410401998788,0.05536342297789822,236.1012122166211,251.69001873166
3047,NONE,NONE,1,-1,"(1, 0)",253.19273679533475,388.309396151879,0.0009615696914569443,252.78350027187804,0.019286930907840193,243.09628094620865,252.43876930394745
3048,NONE,NONE,1,-1,"(1, 0)",253.104645365187,387.6343583095069,-0.0003479829607680984,252.685859292943,0.15494668357533586,246.5934978919744,252.6182467503878
3049,NONE,NONE,1,-1,"(1, 0)",252.85465725174683,385.72382938173297,-0.000988174868965618,252.42200291622015,0.4569808354008581,266.9139996890277,253.90596282173422
3050,NONE,NONE,1,-1,"(1, 0)",252.87174785539787,385.85420357312825,6.758833821993706e-05,252.43797608231944,0.13683855003607165,277.605545423305,254.72112465526118
3051,NONE,NONE,1,-1,"(1, 0)",253.1585883009218,388.04760734519743,0.0011336888551959174,252.74751130264582,0.6327143994914389,262.64330482753456,253.86696881108287
3052,NONE,NONE,1,-1,"(1, 0)",253.2860909078922,389.02578756394877,0.0005035203839574709,252.87214287737868,0.426209194069755,233.25052891554014,251.79045769422177
3053,NONE,NONE,1,-1,"(1, 0)",253.0788357390661,387.43675905857276,-0.0008186000628916286,252.69144921705075,0.03874798237662025,256.9187817874679,253.3657183390809
3054,NONE,NONE,1,-1,"(1, 0)",252.89718522844655,386.0483156533394,-0.0007180202653731267,252.50905476782341,0.0430748176190448,249.1504466925326,252.61706510755806
3055,NONE,NONE,1,-1,"(1, 0)",253.06111508243657,387.3011358573538,0.0006479975113582212,252.68238389739014,0.1313726488482961,262.9960937591207,253.80340991206353
3056,NONE,NONE,1,-1,"(1, 0)",253.33863226689184,389.4294501836495,0.001096040089631727,252.94360197559223,0.044517999438980715,249.31702398548256,253.03848578406564
3057,NONE,NONE,1,-1,"(1, 0)",253.31493466245666,389.24734572831863,-9.354559406772005e-05,252.92207769188826,0.008073015564173293,260.715430558098,253.8673108401112
3058,NONE,NONE,1,-1,"(1, 0)",253.05649218328102,387.2657612270241,-0.0010207625782757905,252.67988631909765,0.002523250741105386,255.75747370476373,253.2583004920883
3059,NONE,NONE,1,-1,"(1, 0)",253.00573071866052,386.877502225092,-0.00020061353127558498,252.62637512584828,0.007238253964806419,256.9235368915831,253.2985148276472
3060,NONE,NONE,1,-1,"(1, 0)",253.27370305596364,388.9306634602313,0.0010585946987019157,252.87023587390306,0.0013577432744512502,246.34125733251847,252.7561781066866
3061,NONE,NONE,1,-1,"(1, 0)",253.46176645344323,390.376773428745,0.0007422547559025698,253.0568434151384,0.001209460667459317,271.39301537184343,254.79938719883822
3062,NONE,NONE,1,-1,"(1, 0)",253.29773325330018,389.1152040211054,-0.0006473808817275,252.9050908119235,0.0003016640543569763,261.77195155544626,253.93029548471938
3063,NONE,NONE,1,-1,"(1, 0)",253.0727566634607,387.39022920557983,-0.0008885849753195229,252.6710442274585,0.0006662020906623313,265.1821349858669,253.97747077723767
3064,NONE,NONE,1,-1,"(1, 0)",253.1759786847667,388.1809076626173,0.0004077917258023089,252.78019744510712,0.0020385312676915778,249.69454613720765,252.91598044886274
3065,NONE,NONE,1,-1,"(1, 0)",253.47250370982982,390.4594669787037,0.0011705356641698093,253.06617344541442,0.0010721540807902496,261.84559262467667,254.09708613834016
